conv_date,msg_date,hour,day_of_week,month,sender,text_length,has_attachments
2026-06-18,2026-06-25,15,Thursday,2026-06,human,351,False
2026-06-18,2026-06-25,15,Thursday,2026-06,assistant,3288,False
2026-06-18,2026-06-25,15,Thursday,2026-06,human,332,False
2026-06-18,2026-06-25,15,Thursday,2026-06,assistant,8752,False
2026-06-18,2026-06-25,16,Thursday,2026-06,human,1183,False
2026-06-18,2026-06-25,16,Thursday,2026-06,assistant,3853,False
2026-06-18,2026-06-25,16,Thursday,2026-06,human,72,False
2026-06-18,2026-06-25,16,Thursday,2026-06,assistant,409,False
2026-06-18,2026-06-25,16,Thursday,2026-06,human,213,False
2026-06-18,2026-06-25,16,Thursday,2026-06,assistant,4413,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,1283,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,10441,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,47,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,1393,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,155,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,2720,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,168,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,2303,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,233,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,2945,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,1592,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,1733,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,127,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,2229,False
2026-06-18,2026-06-25,17,Thursday,2026-06,human,109,False
2026-06-18,2026-06-25,17,Thursday,2026-06,assistant,1857,False
2026-06-18,2026-06-25,18,Thursday,2026-06,human,185,False
2026-06-18,2026-06-25,18,Thursday,2026-06,assistant,3097,False
2026-06-18,2026-06-25,22,Thursday,2026-06,human,133,False
2026-06-18,2026-06-25,22,Thursday,2026-06,assistant,1907,False
2026-06-18,2026-06-30,0,Tuesday,2026-06,human,177,False
2026-06-18,2026-06-30,0,Tuesday,2026-06,assistant,2060,False
2026-06-18,2026-06-30,0,Tuesday,2026-06,human,190,False
2026-06-18,2026-06-30,0,Tuesday,2026-06,assistant,2318,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,human,703,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,assistant,3514,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,human,157,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,assistant,711,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,human,157,False
2026-06-18,2026-06-30,17,Tuesday,2026-06,assistant,2137,False
2026-06-18,2026-06-30,18,Tuesday,2026-06,human,214,False
2026-06-18,2026-06-30,18,Tuesday,2026-06,assistant,2493,False
2026-06-18,2026-06-30,18,Tuesday,2026-06,human,204,False
2026-06-18,2026-06-30,18,Tuesday,2026-06,assistant,2467,False
2026-06-18,2026-07-06,14,Monday,2026-07,human,1043,False
2026-06-18,2026-07-06,14,Monday,2026-07,assistant,2844,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,1992,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,8996,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,264,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,6896,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,681,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,6428,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,202,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,3698,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,340,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,3838,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,human,1487,False
2026-06-18,2026-07-07,0,Tuesday,2026-07,assistant,3836,False
2026-06-18,2026-07-07,22,Tuesday,2026-07,human,170,False
2026-06-18,2026-07-07,22,Tuesday,2026-07,assistant,307,False
2026-06-18,2026-07-08,18,Wednesday,2026-07,human,970,True
2026-06-18,2026-07-08,18,Wednesday,2026-07,assistant,24327,False
2026-06-18,2026-07-08,18,Wednesday,2026-07,human,345,True
2026-06-18,2026-07-08,18,Wednesday,2026-07,assistant,6666,False
2026-06-18,2026-07-08,19,Wednesday,2026-07,human,846,False
2026-06-18,2026-07-08,19,Wednesday,2026-07,assistant,4075,False
2026-06-18,2026-07-08,19,Wednesday,2026-07,human,553,False
2026-06-18,2026-07-08,19,Wednesday,2026-07,assistant,1113,False
2026-06-18,2026-07-08,21,Wednesday,2026-07,human,111,False
2026-06-18,2026-07-08,21,Wednesday,2026-07,assistant,1046,False
2026-06-18,2026-07-10,22,Friday,2026-07,human,247,True
2026-06-18,2026-07-10,22,Friday,2026-07,assistant,3061,False
2026-06-18,2026-07-10,23,Friday,2026-07,human,423,False
2026-06-18,2026-07-10,23,Friday,2026-07,assistant,1403,False
2026-06-18,2026-07-10,23,Friday,2026-07,human,74,False
2026-06-18,2026-07-10,23,Friday,2026-07,assistant,2919,False
2026-06-18,2026-07-11,17,Saturday,2026-07,human,1237,False
2026-06-18,2026-07-11,17,Saturday,2026-07,assistant,2121,False
2026-06-18,2026-07-11,17,Saturday,2026-07,human,163,False
2026-06-18,2026-07-11,17,Saturday,2026-07,assistant,2396,False
2026-06-18,2026-07-11,17,Saturday,2026-07,human,732,False
2026-06-18,2026-07-11,17,Saturday,2026-07,assistant,2526,False
2026-06-18,2026-07-11,17,Saturday,2026-07,human,316,False
2026-06-18,2026-07-11,17,Saturday,2026-07,assistant,1457,False
2026-06-18,2026-07-16,23,Thursday,2026-07,human,176,False
2026-06-18,2026-07-16,23,Thursday,2026-07,assistant,1965,False
2026-06-18,2026-07-16,23,Thursday,2026-07,human,124,False
2026-06-18,2026-07-16,23,Thursday,2026-07,assistant,2980,False
2026-06-18,2026-07-17,15,Friday,2026-07,human,216,False
2026-06-18,2026-07-17,15,Friday,2026-07,assistant,1878,False
2026-06-18,2026-07-29,13,Wednesday,2026-07,human,485,True
2026-06-18,2026-07-29,13,Wednesday,2026-07,assistant,3019,False
2026-06-18,2026-07-29,13,Wednesday,2026-07,human,208,False
2026-06-18,2026-07-29,13,Wednesday,2026-07,assistant,1146,False
2026-06-18,2026-08-03,15,Monday,2026-08,human,101,True
2026-06-18,2026-08-03,15,Monday,2026-08,assistant,2620,False
2026-06-18,2026-08-10,0,Monday,2026-08,human,52,False
2026-06-18,2026-08-10,0,Monday,2026-08,assistant,1363,False
2026-06-20,2026-06-20,18,Saturday,2026-06,human,670,True
2026-06-20,2026-06-20,18,Saturday,2026-06,assistant,10890,True
2026-06-20,2026-06-20,18,Saturday,2026-06,human,58,False
2026-06-20,2026-06-20,18,Saturday,2026-06,assistant,3328,False
2026-06-20,2026-06-20,18,Saturday,2026-06,human,78,False
2026-06-20,2026-06-20,18,Saturday,2026-06,assistant,2614,False
2026-06-20,2026-06-20,18,Saturday,2026-06,human,288,True
2026-06-20,2026-06-20,18,Saturday,2026-06,assistant,9018,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,644,True
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,611,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,47,True
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,2175,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,20,True
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,6831,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,866,False
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,3205,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,799,False
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,2290,False
2026-06-20,2026-06-20,23,Saturday,2026-06,human,342,True
2026-06-20,2026-06-20,23,Saturday,2026-06,assistant,12370,True
2026-06-20,2026-06-21,0,Sunday,2026-06,human,137,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,3491,True
2026-06-20,2026-06-21,0,Sunday,2026-06,human,31,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,363,False
2026-06-20,2026-06-21,0,Sunday,2026-06,human,1854,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,5763,False
2026-06-20,2026-06-21,0,Sunday,2026-06,human,129,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,1290,False
2026-06-20,2026-06-21,0,Sunday,2026-06,human,103,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,207,False
2026-06-20,2026-06-21,0,Sunday,2026-06,human,248,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,914,False
2026-06-20,2026-06-21,0,Sunday,2026-06,human,1782,False
2026-06-20,2026-06-21,0,Sunday,2026-06,assistant,1502,False
2026-06-20,2026-06-20,19,Saturday,2026-06,human,127,True
2026-06-20,2026-06-20,19,Saturday,2026-06,assistant,3984,False
2026-06-21,2026-06-21,19,Sunday,2026-06,human,149,True
2026-06-21,2026-06-21,19,Sunday,2026-06,assistant,5737,False
2026-06-21,2026-06-24,23,Wednesday,2026-06,human,217,False
2026-06-21,2026-06-24,23,Wednesday,2026-06,assistant,3779,False
2026-06-21,2026-06-24,23,Wednesday,2026-06,human,53,False
2026-06-21,2026-06-24,23,Wednesday,2026-06,assistant,1135,False
2026-06-21,2026-06-25,1,Thursday,2026-06,human,234,False
2026-06-21,2026-06-25,1,Thursday,2026-06,assistant,4111,False
2026-06-21,2026-06-25,1,Thursday,2026-06,human,48,False
2026-06-21,2026-06-25,1,Thursday,2026-06,assistant,569,False
2026-06-21,2026-06-25,1,Thursday,2026-06,human,323,False
2026-06-21,2026-06-25,1,Thursday,2026-06,assistant,1940,False
2026-06-21,2026-06-25,1,Thursday,2026-06,human,353,False
2026-06-21,2026-06-25,1,Thursday,2026-06,assistant,2166,False
2026-06-21,2026-06-25,1,Thursday,2026-06,human,681,False
2026-06-21,2026-06-25,1,Thursday,2026-06,assistant,3040,False
2026-06-21,2026-06-25,2,Thursday,2026-06,human,336,False
2026-06-21,2026-06-25,2,Thursday,2026-06,assistant,1888,False
2026-06-21,2026-06-25,2,Thursday,2026-06,human,48,False
2026-06-21,2026-06-25,2,Thursday,2026-06,assistant,462,False
2026-06-21,2026-06-26,14,Friday,2026-06,human,197,True
2026-06-21,2026-06-26,14,Friday,2026-06,assistant,1837,False
2026-06-21,2026-06-26,14,Friday,2026-06,human,56,True
2026-06-21,2026-06-26,14,Friday,2026-06,assistant,1617,False
2026-06-21,2026-06-29,22,Monday,2026-06,human,136,True
2026-06-21,2026-06-29,22,Monday,2026-06,assistant,3328,False
2026-06-21,2026-06-29,23,Monday,2026-06,human,421,False
2026-06-21,2026-06-29,23,Monday,2026-06,assistant,3096,False
2026-06-21,2026-06-29,23,Monday,2026-06,human,241,False
2026-06-21,2026-06-29,23,Monday,2026-06,assistant,4401,False
2026-06-21,2026-06-30,0,Tuesday,2026-06,human,292,False
2026-06-21,2026-06-30,0,Tuesday,2026-06,assistant,1347,False
2026-06-21,2026-06-30,0,Tuesday,2026-06,human,49,True
2026-06-21,2026-06-30,0,Tuesday,2026-06,assistant,2349,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,70,True
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1806,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,881,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1123,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,68,True
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1892,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,48,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,605,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,508,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1116,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,1579,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1474,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,30,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1213,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,human,184,False
2026-06-21,2026-06-30,1,Tuesday,2026-06,assistant,1148,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,168,True
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,2312,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,53,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,513,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,23,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,1259,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,1617,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,2964,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,102,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,1695,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,97,True
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,1552,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,human,66,False
2026-06-21,2026-06-30,2,Tuesday,2026-06,assistant,427,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,153,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,1245,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,20,True
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,821,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,421,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,1282,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,159,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,986,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,390,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,870,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,51,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,358,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,1903,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,1301,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,human,14,False
2026-06-21,2026-07-01,22,Wednesday,2026-07,assistant,467,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,2790,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1286,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,255,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,140,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,236,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,377,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,245,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1296,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,806,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1596,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,127,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1120,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,217,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,4245,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,198,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1962,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,223,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,2669,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,85,True
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,1983,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,23,True
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,2528,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,14,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,282,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,59,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,170,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,human,156,False
2026-06-21,2026-07-01,23,Wednesday,2026-07,assistant,2084,False
2026-06-21,2026-07-02,0,Thursday,2026-07,human,10,True
2026-06-21,2026-07-02,0,Thursday,2026-07,assistant,1558,False
2026-06-21,2026-07-02,0,Thursday,2026-07,human,23,False
2026-06-21,2026-07-02,0,Thursday,2026-07,assistant,916,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,240,False
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,3262,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,19,True
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,669,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,56,True
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,1640,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,63,False
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,522,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,74,True
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,1344,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,37,True
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,1627,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,90,False
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,1503,False
2026-06-21,2026-07-03,1,Friday,2026-07,human,31,True
2026-06-21,2026-07-03,1,Friday,2026-07,assistant,1014,False
2026-06-21,2026-07-03,2,Friday,2026-07,human,106,True
2026-06-21,2026-07-03,2,Friday,2026-07,assistant,3528,False
2026-06-21,2026-07-04,13,Saturday,2026-07,human,375,False
2026-06-21,2026-07-04,13,Saturday,2026-07,assistant,4276,False
2026-06-21,2026-07-04,13,Saturday,2026-07,human,44,False
2026-06-21,2026-07-04,13,Saturday,2026-07,assistant,3857,False
2026-06-21,2026-07-04,13,Saturday,2026-07,human,104,False
2026-06-21,2026-07-04,13,Saturday,2026-07,assistant,4542,False
2026-06-21,2026-07-04,13,Saturday,2026-07,human,193,False
2026-06-21,2026-07-04,13,Saturday,2026-07,assistant,1110,False
2026-06-21,2026-07-04,14,Saturday,2026-07,human,382,False
2026-06-21,2026-07-04,14,Saturday,2026-07,assistant,2897,False
2026-06-21,2026-07-04,14,Saturday,2026-07,human,112,True
2026-06-21,2026-07-04,14,Saturday,2026-07,assistant,892,False
2026-06-21,2026-07-04,14,Saturday,2026-07,human,249,False
2026-06-21,2026-07-04,14,Saturday,2026-07,assistant,2342,False
2026-06-21,2026-07-04,14,Saturday,2026-07,human,215,False
2026-06-21,2026-07-04,14,Saturday,2026-07,assistant,862,False
2026-06-21,2026-07-04,17,Saturday,2026-07,human,48,True
2026-06-21,2026-07-04,17,Saturday,2026-07,assistant,936,False
2026-06-21,2026-07-04,17,Saturday,2026-07,human,49,True
2026-06-21,2026-07-04,17,Saturday,2026-07,assistant,1998,False
2026-06-21,2026-07-04,17,Saturday,2026-07,human,24,True
2026-06-21,2026-07-04,18,Saturday,2026-07,assistant,1023,False
2026-06-21,2026-07-04,18,Saturday,2026-07,human,797,False
2026-06-21,2026-07-04,18,Saturday,2026-07,assistant,859,False
2026-06-21,2026-07-04,18,Saturday,2026-07,human,36,False
2026-06-21,2026-07-04,18,Saturday,2026-07,assistant,230,False
2026-06-21,2026-07-04,18,Saturday,2026-07,human,54,True
2026-06-21,2026-07-04,18,Saturday,2026-07,assistant,382,False
2026-06-21,2026-07-04,21,Saturday,2026-07,human,90,False
2026-06-21,2026-07-04,21,Saturday,2026-07,assistant,2012,False
2026-06-21,2026-07-05,18,Sunday,2026-07,human,176,False
2026-06-21,2026-07-05,18,Sunday,2026-07,assistant,1904,False
2026-06-21,2026-07-07,1,Tuesday,2026-07,human,176,True
2026-06-21,2026-07-07,1,Tuesday,2026-07,assistant,2875,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,814,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,1642,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,58,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,653,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,2730,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,736,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,33,True
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,597,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,646,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,849,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,80,True
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,1353,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,579,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,1150,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,32,True
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,1697,False
2026-06-21,2026-07-20,22,Monday,2026-07,human,70,False
2026-06-21,2026-07-20,22,Monday,2026-07,assistant,1241,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,365,False
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,1666,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,505,False
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,1504,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,442,False
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,1520,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,10,True
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,1549,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,560,False
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,1443,False
2026-06-21,2026-07-20,23,Monday,2026-07,human,36,True
2026-06-21,2026-07-20,23,Monday,2026-07,assistant,2222,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,216,True
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,500,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,49,False
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,40,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,99,True
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,1137,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,13,True
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,1096,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,22,True
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,865,False
2026-06-21,2026-07-27,22,Monday,2026-07,human,37,False
2026-06-21,2026-07-27,22,Monday,2026-07,assistant,259,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,10,True
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,1076,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,51,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,187,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,52,True
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,1246,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,647,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,505,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,166,True
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,1842,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,542,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,824,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,533,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,1215,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,15,True
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,1417,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,126,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,565,False
2026-06-21,2026-07-27,23,Monday,2026-07,human,179,False
2026-06-21,2026-07-27,23,Monday,2026-07,assistant,3640,False
2026-06-21,2026-07-28,1,Tuesday,2026-07,human,371,True
2026-06-21,2026-07-28,1,Tuesday,2026-07,assistant,5867,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,human,60,True
2026-06-21,2026-07-28,22,Tuesday,2026-07,assistant,733,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,human,217,True
2026-06-21,2026-07-28,22,Tuesday,2026-07,assistant,1725,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,human,42,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,assistant,950,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,human,114,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,assistant,2266,False
2026-06-21,2026-07-28,22,Tuesday,2026-07,human,33,True
2026-06-21,2026-07-28,22,Tuesday,2026-07,assistant,840,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,57,True
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,969,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,1228,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,961,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,58,True
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,1987,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,7,True
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,1343,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,133,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,328,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,276,True
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,2343,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,52,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,503,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,502,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,955,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,66,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,2044,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,661,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,677,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,178,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,439,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,166,True
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,3659,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,60,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,1133,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,114,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,665,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,130,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,1699,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,91,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,2342,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,111,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,725,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,human,671,False
2026-06-21,2026-07-28,23,Tuesday,2026-07,assistant,480,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,human,66,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,assistant,1964,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,human,1801,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,assistant,2978,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,human,1043,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,assistant,2057,False
2026-06-21,2026-07-29,0,Wednesday,2026-07,human,22,False
